time [сек];Mz;epsilon;omega;alpha;Iт;delta_р.в.;Mzp;V;Lp
7.73;0.0;0.0;-0.000243241579253392;3.9990948980833405;38.8;-5.278805586548894;0;0;0
7.731;1.7763568394002505e-15;0.0;-0.000243241579253392;3.999094654841761;38.8;-5.27880526547001;0;0;0
7.732;0.0;2.5734878146025597e-14;-0.00024324157925336627;3.999094411600182;38.8;-5.2788049443911245;0;0;0
7.733;0.0;0.0;-0.00024324157925336627;3.9990941683586025;38.8;-5.27880462331224;0;0;0
7.734;0.0;0.0;-0.00024324157925336627;3.999093925117023;38.8;-5.278804302233355;0;0;0
7.735;0.0;0.0;-0.00024324157925336627;3.999093681875444;38.8;-5.2788039811544705;0;0;0
7.736;3.552713678800501e-15;0.0;-0.00024324157925336627;3.9990934386338646;38.8;-5.278803660075586;0;0;0
7.737;0.0;5.1469756292051195e-14;-0.0002432415792533148;3.9990931953922852;38.8;-5.278803338996702;0;0;0
7.738;0.0;0.0;-0.0002432415792533148;3.999092952150706;38.8;-5.2788030179178165;0;0;0
7.739;0.0;0.0;-0.0002432415792533148;3.9990927089091266;38.8;-5.278802696838931;0;0;0
7.74;0.0;0.0;-0.0002432415792533148;3.9990924656675473;38.8;-5.278802375760047;0;0;0
7.741;0.0;0.0;-0.0002432415792533148;3.999092222425968;38.8;-5.2788020546811625;0;0;0
7.742;1.7763568394002505e-15;0.0;-0.0002432415792533148;3.9990919791843886;38.8;-5.278801733602278;0;0;0
7.743;0.0;2.5734878146025597e-14;-0.00024324157925328908;3.9990917359428093;38.8;-5.278801412523393;0;0;0
7.744;0.0;0.0;-0.00024324157925328908;3.99909149270123;38.8;-5.2788010914445085;0;0;0
7.745;0.0;0.0;-0.00024324157925328908;3.9990912494596507;38.8;-5.278800770365623;0;0;0
7.746;5.329070518200751e-15;0.0;-0.00024324157925328908;3.9990910062180713;38.8;-5.278800449286739;0;0;0
7.747;0.0;7.720463443807678e-14;-0.00024324157925321188;3.999090762976492;38.8;-5.2788001282078545;0;0;0
7.748;0.0;0.0;-0.00024324157925321188;3.9990905197349127;38.8;-5.278799807128969;0;0;0
7.749;0.0;0.0;-0.00024324157925321188;3.9990902764933334;38.8;-5.278799486050085;0;0;0
7.75;0.0;0.0;-0.00024324157925321188;3.999090033251754;38.8;-5.2787991649712;0;0;0
7.751;0.0;0.0;-0.00024324157925321188;3.9990897900101747;38.8;-5.278798843892315;0;0;0
7.752;1.7763568394002505e-15;0.0;-0.00024324157925321188;3.9990895467685954;38.8;-5.278798522813431;0;0;0
7.753;0.0;2.5734878146025597e-14;-0.00024324157925318616;3.999089303527016;38.8;-5.278798201734546;0;0;0
7.754;0.0;0.0;-0.00024324157925318616;3.9990890602854368;38.8;-5.278797880655661;0;0;0
7.755;0.0;0.0;-0.00024324157925318616;3.9990888170438574;38.8;-5.278797559576776;0;0;0
7.756;0.0;0.0;-0.00024324157925318616;3.999088573802278;38.8;-5.278797238497892;0;0;0
7.757;1.7763568394002505e-15;0.0;-0.00024324157925318616;3.999088330560699;38.8;-5.278796917419007;0;0;0
7.758;0.0;2.5734878146025597e-14;-0.00024324157925316044;3.9990880873191195;38.8;-5.278796596340123;0;0;0
7.759;0.0;0.0;-0.00024324157925316044;3.99908784407754;38.8;-5.278796275261238;0;0;0
7.76;0.0;0.0;-0.00024324157925316044;3.999087600835961;38.8;-5.278795954182353;0;0;0
7.761;0.0;0.0;-0.00024324157925316044;3.9990873575943815;38.8;-5.278795633103468;0;0;0
7.762;-1.7763568394002505e-15;0.0;-0.00024324157925316044;3.999087114352802;38.8;-5.278795312024583;0;0;0
7.763;0.0;-2.5734878146025597e-14;-0.00024324157925318616;3.999086871111223;38.8;-5.278794990945699;0;0;0
7.764;0.0;0.0;-0.00024324157925318616;3.9990866278696435;38.8;-5.278794669866814;0;0;0
7.765;0.0;0.0;-0.00024324157925318616;3.999086384628064;38.8;-5.27879434878793;0;0;0
7.766;0.0;0.0;-0.00024324157925318616;3.999086141386485;38.8;-5.278794027709044;0;0;0
7.767;0.0;0.0;-0.00024324157925318616;3.9990858981449056;38.8;-5.27879370663016;0;0;0
7.768;5.329070518200751e-15;0.0;-0.00024324157925318616;3.9990856549033262;38.8;-5.278793385551276;0;0;0
7.769;0.0;7.720463443807678e-14;-0.00024324157925310896;3.999085411661747;38.8;-5.27879306447239;0;0;0
7.77;0.0;0.0;-0.00024324157925310896;3.9990851684201676;38.8;-5.278792743393506;0;0;0
7.771;0.0;0.0;-0.00024324157925310896;3.9990849251785883;38.8;-5.278792422314621;0;0;0
7.772;0.0;0.0;-0.00024324157925310896;3.999084681937009;38.8;-5.278792101235736;0;0;0
7.773;-3.552713678800501e-15;0.0;-0.00024324157925310896;3.9990844386954296;38.8;-5.278791780156851;0;0;0
7.774;3.552713678800501e-15;-5.1469756292051195e-14;-0.00024324157925316044;3.9990841954538503;38.8;-5.278791459077968;0;0;0
7.775;0.0;5.1469756292051195e-14;-0.00024324157925310896;3.999083952212271;38.8;-5.278791137999082;0;0;0
7.776;0.0;0.0;-0.00024324157925310896;3.9990837089706917;38.8;-5.278790816920197;0;0;0
7.777;0.0;0.0;-0.00024324157925310896;3.9990834657291123;38.8;-5.278790495841313;0;0;0
7.778;-3.552713678800501e-15;0.0;-0.00024324157925310896;3.999083222487533;38.8;-5.2787901747624275;0;0;0
7.779;3.552713678800501e-15;-5.1469756292051195e-14;-0.00024324157925316044;3.9990829792459537;38.8;-5.278789853683544;0;0;0
7.78;0.0;5.1469756292051195e-14;-0.00024324157925310896;3.9990827360043744;38.8;-5.278789532604659;0;0;0
7.781;0.0;0.0;-0.00024324157925310896;3.999082492762795;38.8;-5.278789211525774;0;0;0
7.782;0.0;0.0;-0.00024324157925310896;3.9990822495212157;38.8;-5.278788890446889;0;0;0
7.783;0.0;0.0;-0.00024324157925310896;3.9990820062796364;38.8;-5.278788569368005;0;0;0
7.784;-1.7763568394002505e-15;0.0;-0.00024324157925310896;3.999081763038057;38.8;-5.2787882482891195;0;0;0
7.785;0.0;-2.5734878146025597e-14;-0.0002432415792531347;3.9990815197964777;38.8;-5.278787927210235;0;0;0
7.786;0.0;0.0;-0.0002432415792531347;3.9990812765548984;38.8;-5.278787606131351;0;0;0
7.787;0.0;0.0;-0.0002432415792531347;3.999081033313319;38.8;-5.2787872850524655;0;0;0
7.788;0.0;0.0;-0.0002432415792531347;3.9990807900717398;38.8;-5.278786963973581;0;0;0
7.789;0.0;0.0;-0.0002432415792531347;3.9990805468301605;38.8;-5.278786642894696;0;0;0
7.79;1.7763568394002505e-15;0.0;-0.0002432415792531347;3.999080303588581;38.8;-5.278786321815812;0;0;0
7.791;0.0;2.5734878146025597e-14;-0.00024324157925310896;3.999080060347002;38.8;-5.278786000736927;0;0;0
7.792;0.0;0.0;-0.00024324157925310896;3.9990798171054225;38.8;-5.278785679658042;0;0;0
7.793;0.0;0.0;-0.00024324157925310896;3.999079573863843;38.8;-5.2787853585791575;0;0;0
7.794;-1.7763568394002505e-15;0.0;-0.00024324157925310896;3.999079330622264;38.8;-5.278785037500272;0;0;0
7.795;-3.552713678800501e-15;-2.5734878146025597e-14;-0.0002432415792531347;3.9990790873806845;38.8;-5.278784716421388;0;0;0
7.796;0.0;-5.1469756292051195e-14;-0.00024324157925318616;3.999078844139105;38.8;-5.2787843953425035;0;0;0
7.797;0.0;0.0;-0.00024324157925318616;3.999078600897526;38.8;-5.278784074263619;0;0;0
7.798;0.0;0.0;-0.00024324157925318616;3.9990783576559465;38.8;-5.278783753184734;0;0;0
7.799;0.0;0.0;-0.00024324157925318616;3.9990781144143672;38.8;-5.278783432105849;0;0;0
7.8;-3.552713678800501e-15;0.0;-0.00024324157925318616;3.999077871172788;38.8;-5.278783111026964;0;0;0
7.801;0.0;-5.1469756292051195e-14;-0.00024324157925323763;3.9990776279312086;38.8;-5.27878278994808;0;0;0
7.802;0.0;0.0;-0.00024324157925323763;3.9990773846896293;38.8;-5.2787824688691956;0;0;0
7.803;0.0;0.0;-0.00024324157925323763;3.99907714144805;38.8;-5.27878214779031;0;0;0
7.804;0.0;0.0;-0.00024324157925323763;3.9990768982064706;38.8;-5.278781826711426;0;0;0
7.805;0.0;0.0;-0.00024324157925323763;3.9990766549648913;38.8;-5.278781505632541;0;0;0
7.806;0.0;0.0;-0.00024324157925323763;3.999076411723312;38.8;-5.278781184553656;0;0;0
7.807;0.0;0.0;-0.00024324157925323763;3.9990761684817326;38.8;-5.278780863474772;0;0;0
7.808;0.0;0.0;-0.00024324157925323763;3.9990759252401533;38.8;-5.278780542395887;0;0;0
7.809;0.0;0.0;-0.00024324157925323763;3.999075681998574;38.8;-5.278780221317002;0;0;0
7.81;0.0;0.0;-0.00024324157925323763;3.9990754387569947;38.8;-5.278779900238117;0;0;0
7.811;0.0;0.0;-0.00024324157925323763;3.9990751955154153;38.8;-5.278779579159233;0;0;0
7.812;0.0;0.0;-0.00024324157925323763;3.999074952273836;38.8;-5.278779258080348;0;0;0
7.813;0.0;0.0;-0.00024324157925323763;3.9990747090322567;38.8;-5.278778937001464;0;0;0
7.814;0.0;0.0;-0.00024324157925323763;3.9990744657906774;38.8;-5.278778615922579;0;0;0
7.815;0.0;0.0;-0.00024324157925323763;3.999074222549098;38.8;-5.278778294843693;0;0;0
7.816;0.0;0.0;-0.00024324157925323763;3.9990739793075187;38.8;-5.278777973764809;0;0;0
7.817;0.0;0.0;-0.00024324157925323763;3.9990737360659394;38.8;-5.278777652685925;0;0;0
7.818;0.0;0.0;-0.00024324157925323763;3.99907349282436;38.8;-5.27877733160704;0;0;0
7.819;0.0;0.0;-0.00024324157925323763;3.9990732495827808;38.8;-5.278777010528155;0;0;0
7.82;0.0;0.0;-0.00024324157925323763;3.9990730063412014;38.8;-5.278776689449271;0;0;0
7.821;0.0;0.0;-0.00024324157925323763;3.999072763099622;38.8;-5.278776368370385;0;0;0
7.822;0.0;0.0;-0.00024324157925323763;3.999072519858043;38.8;-5.278776047291501;0;0;0
7.823;0.0;0.0;-0.00024324157925323763;3.9990722766164635;38.8;-5.278775726212617;0;0;0
7.824;0.0;0.0;-0.00024324157925323763;3.999072033374884;38.8;-5.2787754051337314;0;0;0
7.825;0.0;0.0;-0.00024324157925323763;3.999071790133305;38.8;-5.278775084054847;0;0;0
7.826;0.0;0.0;-0.00024324157925323763;3.9990715468917255;38.8;-5.278774762975962;0;0;0
7.827;0.0;0.0;-0.00024324157925323763;3.999071303650146;38.8;-5.2787744418970775;0;0;0
7.828;0.0;0.0;-0.00024324157925323763;3.999071060408567;38.8;-5.278774120818193;0;0;0
7.829;0.0;0.0;-0.00024324157925323763;3.9990708171669875;38.8;-5.278773799739308;0;0;0
7.83;0.0;0.0;-0.00024324157925323763;3.999070573925408;38.8;-5.2787734786604235;0;0;0
7.831;0.0;0.0;-0.00024324157925323763;3.999070330683829;38.8;-5.278773157581538;0;0;0
7.832;0.0;0.0;-0.00024324157925323763;3.9990700874422496;38.8;-5.278772836502654;0;0;0
7.833;0.0;0.0;-0.00024324157925323763;3.9990698442006702;38.8;-5.2787725154237695;0;0;0
7.834;0.0;0.0;-0.00024324157925323763;3.999069600959091;38.8;-5.278772194344885;0;0;0
7.835;0.0;0.0;-0.00024324157925323763;3.9990693577175116;38.8;-5.278771873266;0;0;0
7.836;0.0;0.0;-0.00024324157925323763;3.9990691144759323;38.8;-5.278771552187115;0;0;0
7.837;0.0;0.0;-0.00024324157925323763;3.999068871234353;38.8;-5.27877123110823;0;0;0
7.838;0.0;0.0;-0.00024324157925323763;3.9990686279927736;38.8;-5.278770910029346;0;0;0
7.839;0.0;0.0;-0.00024324157925323763;3.9990683847511943;38.8;-5.2787705889504615;0;0;0
7.84;0.0;0.0;-0.00024324157925323763;3.999068141509615;38.8;-5.278770267871576;0;0;0
7.841;0.0;0.0;-0.00024324157925323763;3.9990678982680357;38.8;-5.278769946792692;0;0;0
7.842;0.0;0.0;-0.00024324157925323763;3.9990676550264563;38.8;-5.278769625713807;0;0;0
7.843;0.0;0.0;-0.00024324157925323763;3.999067411784877;38.8;-5.278769304634922;0;0;0
7.844;0.0;0.0;-0.00024324157925323763;3.9990671685432977;38.8;-5.278768983556038;0;0;0
7.845;0.0;0.0;-0.00024324157925323763;3.9990669253017184;38.8;-5.278768662477153;0;0;0
7.846;0.0;0.0;-0.00024324157925323763;3.999066682060139;38.8;-5.278768341398268;0;0;0
7.847;0.0;0.0;-0.00024324157925323763;3.9990664388185597;38.8;-5.278768020319383;0;0;0
7.848;0.0;0.0;-0.00024324157925323763;3.9990661955769804;38.8;-5.278767699240499;0;0;0
7.849;0.0;0.0;-0.00024324157925323763;3.999065952335401;38.8;-5.278767378161614;0;0;0
7.85;0.0;0.0;-0.00024324157925323763;3.9990657090938218;38.8;-5.27876705708273;0;0;0
7.851;0.0;0.0;-0.00024324157925323763;3.9990654658522424;38.8;-5.278766736003845;0;0;0
7.852;0.0;0.0;-0.00024324157925323763;3.999065222610663;38.8;-5.278766414924959;0;0;0
7.853;0.0;0.0;-0.00024324157925323763;3.999064979369084;38.8;-5.278766093846075;0;0;0
7.854;1.7763568394002505e-15;0.0;-0.00024324157925323763;3.9990647361275045;38.8;-5.278765772767191;0;0;0
7.855;0.0;2.5734878146025597e-14;-0.0002432415792532119;3.999064492885925;38.8;-5.278765451688306;0;0;0
7.856;0.0;0.0;-0.0002432415792532119;3.999064249644346;38.8;-5.278765130609421;0;0;0
7.857;0.0;0.0;-0.0002432415792532119;3.9990640064027665;38.8;-5.278764809530537;0;0;0
7.858;0.0;0.0;-0.0002432415792532119;3.999063763161187;38.8;-5.278764488451651;0;0;0
7.859;5.329070518200751e-15;0.0;-0.0002432415792532119;3.999063519919608;38.8;-5.278764167372767;0;0;0
7.86;0.0;7.720463443807678e-14;-0.00024324157925313471;3.9990632766780285;38.8;-5.278763846293883;0;0;0
7.861;0.0;0.0;-0.00024324157925313471;3.999063033436449;38.8;-5.278763525214997;0;0;0
7.862;0.0;0.0;-0.00024324157925313471;3.99906279019487;38.8;-5.278763204136113;0;0;0
7.863;0.0;0.0;-0.00024324157925313471;3.9990625469532906;38.8;-5.278762883057228;0;0;0
7.864;0.0;0.0;-0.00024324157925313471;3.9990623037117112;38.8;-5.278762561978343;0;0;0
7.865;0.0;0.0;-0.00024324157925313471;3.999062060470132;38.8;-5.278762240899459;0;0;0
7.866;0.0;0.0;-0.00024324157925313471;3.9990618172285526;38.8;-5.278761919820574;0;0;0
7.867;0.0;0.0;-0.00024324157925313471;3.9990615739869733;38.8;-5.278761598741689;0;0;0
7.868;0.0;0.0;-0.00024324157925313471;3.999061330745394;38.8;-5.278761277662804;0;0;0
7.869;0.0;0.0;-0.00024324157925313471;3.9990610875038146;38.8;-5.27876095658392;0;0;0
7.87;3.552713678800501e-15;0.0;-0.00024324157925313471;3.9990608442622353;38.8;-5.278760635505035;0;0;0
7.871;0.0;5.1469756292051195e-14;-0.00024324157925308324;3.999060601020656;38.8;-5.278760314426151;0;0;0
7.872;0.0;0.0;-0.00024324157925308324;3.9990603577790766;38.8;-5.278759993347266;0;0;0
7.873;0.0;0.0;-0.00024324157925308324;3.9990601145374973;38.8;-5.278759672268381;0;0;0
7.874;0.0;0.0;-0.00024324157925308324;3.999059871295918;38.8;-5.278759351189496;0;0;0
7.875;0.0;0.0;-0.00024324157925308324;3.9990596280543387;38.8;-5.278759030110612;0;0;0
7.876;0.0;0.0;-0.00024324157925308324;3.9990593848127594;38.8;-5.278758709031727;0;0;0
7.877;0.0;0.0;-0.00024324157925308324;3.99905914157118;38.8;-5.278758387952842;0;0;0
7.878;0.0;0.0;-0.00024324157925308324;3.9990588983296007;38.8;-5.278758066873958;0;0;0
7.879;0.0;0.0;-0.00024324157925308324;3.9990586550880214;38.8;-5.2787577457950725;0;0;0
7.88;0.0;0.0;-0.00024324157925308324;3.999058411846442;38.8;-5.278757424716188;0;0;0
7.881;3.552713678800501e-15;0.0;-0.00024324157925308324;3.9990581686048627;38.8;-5.278757103637304;0;0;0
7.882;0.0;5.1469756292051195e-14;-0.00024324157925303177;3.9990579253632834;38.8;-5.2787567825584185;0;0;0
7.883;0.0;0.0;-0.00024324157925303177;3.999057682121704;38.8;-5.278756461479534;0;0;0
7.884;0.0;0.0;-0.00024324157925303177;3.9990574388801248;38.8;-5.278756140400649;0;0;0
7.885;0.0;0.0;-0.00024324157925303177;3.9990571956385454;38.8;-5.2787558193217645;0;0;0
7.886;0.0;0.0;-0.00024324157925303177;3.999056952396966;38.8;-5.27875549824288;0;0;0
7.887;0.0;0.0;-0.00024324157925303177;3.999056709155387;38.8;-5.278755177163996;0;0;0
7.888;0.0;0.0;-0.00024324157925303177;3.9990564659138075;38.8;-5.2787548560851105;0;0;0
7.889;0.0;0.0;-0.00024324157925303177;3.999056222672228;38.8;-5.278754535006225;0;0;0
7.89;0.0;0.0;-0.00024324157925303177;3.999055979430649;38.8;-5.278754213927341;0;0;0
7.891;3.552713678800501e-15;0.0;-0.00024324157925303177;3.9990557361890695;38.8;-5.2787538928484565;0;0;0
7.892;5.329070518200751e-15;5.1469756292051195e-14;-0.0002432415792529803;3.99905549294749;38.8;-5.278753571769572;0;0;0
7.893;0.0;7.720463443807678e-14;-0.0002432415792529031;3.999055249705911;38.8;-5.278753250690687;0;0;0
7.894;0.0;0.0;-0.0002432415792529031;3.9990550064643315;38.8;-5.2787529296118025;0;0;0
7.895;0.0;0.0;-0.0002432415792529031;3.999054763222752;38.8;-5.278752608532917;0;0;0
7.896;0.0;0.0;-0.0002432415792529031;3.999054519981173;38.8;-5.278752287454033;0;0;0
7.897;1.7763568394002505e-15;0.0;-0.0002432415792529031;3.9990542767395936;38.8;-5.2787519663751485;0;0;0
7.898;0.0;2.5734878146025597e-14;-0.00024324157925287738;3.9990540334980142;38.8;-5.278751645296263;0;0;0
7.899;0.0;0.0;-0.00024324157925287738;3.999053790256435;38.8;-5.278751324217379;0;0;0
7.9;0.0;0.0;-0.00024324157925287738;3.9990535470148556;38.8;-5.278751003138494;0;0;0
7.901;0.0;0.0;-0.00024324157925287738;3.9990533037732763;38.8;-5.278750682059609;0;0;0
7.902;0.0;0.0;-0.00024324157925287738;3.999053060531697;38.8;-5.278750360980725;0;0;0
7.903;3.552713678800501e-15;0.0;-0.00024324157925287738;3.9990528172901176;38.8;-5.2787500399018406;0;0;0
7.904;0.0;5.1469756292051195e-14;-0.0002432415792528259;3.9990525740485383;38.8;-5.278749718822955;0;0;0
7.905;0.0;0.0;-0.0002432415792528259;3.999052330806959;38.8;-5.27874939774407;0;0;0
7.906;0.0;0.0;-0.0002432415792528259;3.9990520875653797;38.8;-5.278749076665186;0;0;0
7.907;0.0;0.0;-0.0002432415792528259;3.9990518443238003;38.8;-5.2787487555863;0;0;0
7.908;0.0;0.0;-0.0002432415792528259;3.999051601082221;38.8;-5.278748434507417;0;0;0
7.909;0.0;0.0;-0.0002432415792528259;3.9990513578406417;38.8;-5.278748113428532;0;0;0
7.91;0.0;0.0;-0.0002432415792528259;3.9990511145990624;38.8;-5.278747792349647;0;0;0
7.911;0.0;0.0;-0.0002432415792528259;3.999050871357483;38.8;-5.278747471270762;0;0;0
7.912;-7.105427357601002e-15;0.0;-0.0002432415792528259;3.9990506281159037;38.8;-5.278747150191877;0;0;0
7.913;3.552713678800501e-15;-1.0293951258410239e-13;-0.00024324157925292885;3.9990503848743244;38.8;-5.278746829112993;0;0;0
7.914;0.0;5.1469756292051195e-14;-0.00024324157925287738;3.999050141632745;38.8;-5.278746508034108;0;0;0
7.915;0.0;0.0;-0.00024324157925287738;3.9990498983911658;38.8;-5.278746186955224;0;0;0
7.916;0.0;0.0;-0.00024324157925287738;3.9990496551495864;38.8;-5.278745865876338;0;0;0
7.917;0.0;0.0;-0.00024324157925287738;3.999049411908007;38.8;-5.278745544797454;0;0;0
7.918;-3.552713678800501e-15;0.0;-0.00024324157925287738;3.999049168666428;38.8;-5.278745223718569;0;0;0
7.919;0.0;-5.1469756292051195e-14;-0.00024324157925292885;3.9990489254248485;38.8;-5.278744902639684;0;0;0
7.92;0.0;0.0;-0.00024324157925292885;3.999048682183269;38.8;-5.2787445815608;0;0;0
7.921;0.0;0.0;-0.00024324157925292885;3.99904843894169;38.8;-5.278744260481915;0;0;0
7.922;0.0;0.0;-0.00024324157925292885;3.9990481957001105;38.8;-5.27874393940303;0;0;0
7.923;-3.552713678800501e-15;0.0;-0.00024324157925292885;3.999047952458531;38.8;-5.278743618324145;0;0;0
7.924;0.0;-5.1469756292051195e-14;-0.00024324157925298032;3.999047709216952;38.8;-5.278743297245262;0;0;0
7.925;0.0;0.0;-0.00024324157925298032;3.9990474659753725;38.8;-5.278742976166376;0;0;0
7.926;0.0;0.0;-0.00024324157925298032;3.999047222733793;38.8;-5.278742655087492;0;0;0
7.927;0.0;0.0;-0.00024324157925298032;3.999046979492214;38.8;-5.278742334008607;0;0;0
7.928;0.0;0.0;-0.00024324157925298032;3.9990467362506346;38.8;-5.278742012929722;0;0;0
7.929;0.0;0.0;-0.00024324157925298032;3.9990464930090552;38.8;-5.278741691850837;0;0;0
7.93;0.0;0.0;-0.00024324157925298032;3.999046249767476;38.8;-5.278741370771953;0;0;0
7.931;0.0;0.0;-0.00024324157925298032;3.9990460065258966;38.8;-5.2787410496930685;0;0;0
7.932;0.0;0.0;-0.00024324157925298032;3.9990457632843173;38.8;-5.278740728614183;0;0;0
7.933;0.0;0.0;-0.00024324157925298032;3.999045520042738;38.8;-5.278740407535299;0;0;0
7.934;-3.552713678800501e-15;0.0;-0.00024324157925298032;3.9990452768011586;38.8;-5.278740086456414;0;0;0
7.935;0.0;-5.1469756292051195e-14;-0.0002432415792530318;3.9990450335595793;38.8;-5.278739765377529;0;0;0
7.936;0.0;0.0;-0.0002432415792530318;3.999044790318;38.8;-5.278739444298645;0;0;0
7.937;0.0;0.0;-0.0002432415792530318;3.9990445470764207;38.8;-5.27873912321976;0;0;0
7.938;0.0;0.0;-0.0002432415792530318;3.9990443038348413;38.8;-5.278738802140875;0;0;0
7.939;0.0;0.0;-0.0002432415792530318;3.999044060593262;38.8;-5.27873848106199;0;0;0
7.94;-3.552713678800501e-15;0.0;-0.0002432415792530318;3.9990438173516827;38.8;-5.278738159983106;0;0;0
7.941;0.0;-5.1469756292051195e-14;-0.00024324157925308327;3.9990435741101034;38.8;-5.278737838904221;0;0;0
7.942;0.0;0.0;-0.00024324157925308327;3.999043330868524;38.8;-5.278737517825336;0;0;0
7.943;0.0;0.0;-0.00024324157925308327;3.9990430876269447;38.8;-5.278737196746452;0;0;0
7.944;0.0;0.0;-0.00024324157925308327;3.9990428443853654;38.8;-5.278736875667566;0;0;0
7.945;0.0;0.0;-0.00024324157925308327;3.999042601143786;38.8;-5.278736554588682;0;0;0
7.946;0.0;0.0;-0.00024324157925308327;3.9990423579022067;38.8;-5.278736233509798;0;0;0
7.947;0.0;0.0;-0.00024324157925308327;3.9990421146606274;38.8;-5.278735912430913;0;0;0
7.948;0.0;0.0;-0.00024324157925308327;3.999041871419048;38.8;-5.278735591352028;0;0;0
7.949;0.0;0.0;-0.00024324157925308327;3.9990416281774688;38.8;-5.278735270273143;0;0;0
7.95;0.0;0.0;-0.00024324157925308327;3.9990413849358895;38.8;-5.278734949194258;0;0;0
7.951;0.0;0.0;-0.00024324157925308327;3.99904114169431;38.8;-5.278734628115374;0;0;0
7.952;0.0;0.0;-0.00024324157925308327;3.999040898452731;38.8;-5.27873430703649;0;0;0
7.953;0.0;0.0;-0.00024324157925308327;3.9990406552111515;38.8;-5.278733985957604;0;0;0
7.954;0.0;0.0;-0.00024324157925308327;3.999040411969572;38.8;-5.27873366487872;0;0;0
7.955;0.0;0.0;-0.00024324157925308327;3.999040168727993;38.8;-5.278733343799835;0;0;0
7.956;-5.329070518200751e-15;0.0;-0.00024324157925308327;3.9990399254864135;38.8;-5.27873302272095;0;0;0
7.957;0.0;-7.720463443807678e-14;-0.00024324157925316046;3.999039682244834;38.8;-5.278732701642066;0;0;0
7.958;0.0;0.0;-0.00024324157925316046;3.999039439003255;38.8;-5.278732380563181;0;0;0
